,ID,Platform,Project Name,Project ID,Version Number,Version ID,Dependency Name,Dependency Platform,Dependency Kind,Optional Dependency,Dependency Requirements,Dependency Project ID
1022,51835037,Dub,derelict-cuda,285,3.1.0,9660825,derelict-util,Dub,runtime,False,>=3.0.0-beta.1 <3.1.0,300.0
1023,69639177,Dub,derelict-cuda,285,3.1.1,11716879,derelict-util,Dub,runtime,False,>=3.0.0-beta.1 <3.1.0,300.0
1024,9531,Dub,derelict-enet,286,1.3.10,407,derelict-util,Dub,runtime,False,>=1.0.0,300.0
1025,6901790,Dub,derelict-enet,286,1.3.13,3036475,derelict-util,Dub,runtime,False,>=1.0.2,300.0
1026,7359510,Dub,derelict-enet,286,1.3.14,3128077,derelict-util,Dub,runtime,False,>=1.0.2,300.0
1027,7359509,Dub,derelict-enet,286,1.3.15,3128078,derelict-util,Dub,runtime,False,~>1.0,300.0
1028,7359508,Dub,derelict-enet,286,2.0.0,3128079,derelict-util,Dub,runtime,False,~>2.0,300.0
1029,26730503,Dub,derelict-enet,286,3.0.0,6895552,derelict-util,Dub,runtime,False,~>2,300.0
1030,40483221,Dub,derelict-enet,286,4.0.0,8371481,derelict-util,Dub,runtime,False,>=3.0.0-alpha.1 <4.0.0,300.0
1031,51835038,Dub,derelict-enet,286,4.1.0,9660829,derelict-util,Dub,runtime,False,>=3.0.0-beta.1 <3.1.0,300.0
1032,9540,Dub,derelict-fi,287,1.0.0,411,derelict-util,Dub,runtime,False,>=1.0.0,300.0
1033,9533,Dub,derelict-fi,287,1.0.1,21925,derelict-util,Dub,runtime,False,>=1.0.0,300.0
1034,9532,Dub,derelict-fi,287,1.9.0,21926,derelict-util,Dub,runtime,False,>=1.9.0,300.0
1035,7357201,Dub,derelict-fi,287,2.0.0,3127673,derelict-util,Dub,runtime,False,>=2.0.0,300.0
1036,7371128,Dub,derelict-fi,287,2.0.1,3130768,derelict-util,Dub,runtime,False,>=2.0.0,300.0
1037,8556449,Dub,derelict-fi,287,2.0.2,3352639,derelict-util,Dub,runtime,False,>=2.0.0,300.0
1038,26730505,Dub,derelict-fi,287,2.0.3,6895554,derelict-util,Dub,runtime,False,~>2.0.6,300.0
1039,28832756,Dub,derelict-fi,287,3.0.0-alpha.1,7315152,derelict-util,Dub,runtime,False,>=3.0.0-alpha.1 <3.1.0,300.0
1040,51383802,Dub,derelict-fi,287,3.0.0-beta.1,9615026,derelict-util,Dub,runtime,False,>=3.0.0-beta.1 <3.1.0,300.0
1041,9549,Dub,derelict-ft,288,1.0.0,414,derelict-util,Dub,runtime,False,>=1.0.3,300.0
1042,9544,Dub,derelict-ft,288,1.0.1,1163564,derelict-util,Dub,runtime,False,>=1.0.3,300.0
1043,9541,Dub,derelict-ft,288,1.0.2,1717090,derelict-util,Dub,runtime,False,>=1.0.3,300.0
1044,15115503,Dub,derelict-ft,288,1.1.0,5013697,derelict-util,Dub,runtime,False,>=1.0.3,300.0
1045,17806731,Dub,derelict-ft,288,1.1.1,5402820,derelict-util,Dub,runtime,False,>=1.0.3,300.0
1046,18455300,Dub,derelict-ft,288,1.1.2,5488051,derelict-util,Dub,runtime,False,>=1.0.3,300.0
1047,26730504,Dub,derelict-ft,288,1.1.3,6895553,derelict-util,Dub,runtime,False,~>2.0.6,300.0
1048,40852023,Dub,derelict-ft,288,2.0.0-alpha.1,8409215,derelict-util,Dub,runtime,False,>=3.0.0-alpha.2 <3.1.0,300.0
1049,51383798,Dub,derelict-ft,288,2.0.0-beta.1,9615036,derelict-util,Dub,runtime,False,>=3.0.0-beta.1 <3.1.0,300.0
1050,60631002,Dub,derelict-ft,288,2.0.0-beta.2,10586045,derelict-util,Dub,runtime,False,>=3.0.0-beta.1 <3.1.0,300.0
1051,69559473,Dub,derelict-ft,288,2.0.0-beta.3,11695607,derelict-util,Dub,runtime,False,>=3.0.0-beta.1 <3.1.0,300.0
1052,69559475,Dub,derelict-ft,288,2.0.0-beta.4,11695608,derelict-util,Dub,runtime,False,>=3.0.0-beta.1 <3.1.0,300.0
1053,9554,Dub,derelict-gl3,289,1.0.0,417,derelict-util,Dub,runtime,False,>=1.0.0,300.0
1054,9555,Dub,derelict-gl3,289,1.0.1,418,derelict-util,Dub,runtime,False,>=1.0.0,300.0
1055,9564,Dub,derelict-gl3,289,1.0.10,427,derelict-util,Dub,runtime,False,>=1.0.3,300.0
1056,9565,Dub,derelict-gl3,289,1.0.11,428,derelict-util,Dub,runtime,False,>=1.0.3,300.0
1057,9550,Dub,derelict-gl3,289,1.0.12,21928,derelict-util,Dub,runtime,False,>=1.0.3,300.0
1058,7499705,Dub,derelict-gl3,289,1.0.13,3154458,derelict-util,Dub,runtime,False,>=1.0.3,300.0
1059,8521011,Dub,derelict-gl3,289,1.0.14,3344441,derelict-util,Dub,runtime,False,>=1.0.3,300.0
1060,8898827,Dub,derelict-gl3,289,1.0.15,3413161,derelict-util,Dub,runtime,False,>=1.0.3,300.0
1061,11768787,Dub,derelict-gl3,289,1.0.16,4263491,derelict-util,Dub,runtime,False,>=1.0.3,300.0
1062,12266683,Dub,derelict-gl3,289,1.0.17,4348222,derelict-util,Dub,runtime,False,>=1.0.3,300.0
1063,14539420,Dub,derelict-gl3,289,1.0.18,4707856,derelict-util,Dub,runtime,False,>=1.0.3,300.0
1064,25044343,Dub,derelict-gl3,289,1.0.19,6687790,derelict-util,Dub,runtime,False,>=1.0.3,300.0
1065,9556,Dub,derelict-gl3,289,1.0.2,419,derelict-util,Dub,runtime,False,>=1.0.0,300.0
1066,36827854,Dub,derelict-gl3,289,1.0.20,7958828,derelict-util,Dub,runtime,False,>=1.0.3,300.0
1067,36926174,Dub,derelict-gl3,289,1.0.21,7970037,derelict-util,Dub,runtime,False,>=1.0.3,300.0
1068,42182094,Dub,derelict-gl3,289,1.0.22,8541728,derelict-util,Dub,runtime,False,>=1.0.3,300.0
1069,51383799,Dub,derelict-gl3,289,1.0.23,9615031,derelict-util,Dub,runtime,False,>=1.0.3,300.0
1070,9557,Dub,derelict-gl3,289,1.0.3,420,derelict-util,Dub,runtime,False,>=1.0.2,300.0
1071,9558,Dub,derelict-gl3,289,1.0.4,421,derelict-util,Dub,runtime,False,>=1.0.2,300.0
1072,9559,Dub,derelict-gl3,289,1.0.5,422,derelict-util,Dub,runtime,False,>=1.0.2,300.0
1073,9560,Dub,derelict-gl3,289,1.0.6,423,derelict-util,Dub,runtime,False,>=1.0.2,300.0
1074,9561,Dub,derelict-gl3,289,1.0.7,424,derelict-util,Dub,runtime,False,>=1.0.3,300.0
1075,9562,Dub,derelict-gl3,289,1.0.8,425,derelict-util,Dub,runtime,False,>=1.0.3,300.0
1076,9563,Dub,derelict-gl3,289,1.0.9,426,derelict-util,Dub,runtime,False,>=1.0.3,300.0
1077,28796085,Dub,derelict-gl3,289,2.0.0-alpha.1,7315155,derelict-util,Dub,runtime,False,>=3.0.0-alpha.1 <3.1.0,300.0
1078,29282921,Dub,derelict-gl3,289,2.0.0-alpha.2,7395744,derelict-util,Dub,runtime,False,>=3.0.0-alpha.1 <3.1.0,300.0
1079,35254851,Dub,derelict-gl3,289,2.0.0-alpha.3,7781042,derelict-util,Dub,runtime,False,>=3.0.0-alpha.1 <3.1.0,300.0
1080,36926175,Dub,derelict-gl3,289,2.0.0-alpha.4,7970038,derelict-util,Dub,runtime,False,>=3.0.0-alpha.1 <3.1.0,300.0
1081,38831817,Dub,derelict-gl3,289,2.0.0-alpha.5,8193499,derelict-util,Dub,runtime,False,>=3.0.0-alpha.1 <3.1.0,300.0
1082,51383803,Dub,derelict-gl3,289,2.0.0-beta.1,9615041,derelict-util,Dub,runtime,False,>=3.0.0-beta.1 <3.1.0,300.0
1083,56359192,Dub,derelict-gl3,289,2.0.0-beta.2,10101191,derelict-util,Dub,runtime,False,>=3.0.0-beta.1 <3.1.0,300.0
1084,56759502,Dub,derelict-gl3,289,2.0.0-beta.3,10142804,derelict-util,Dub,runtime,False,>=3.0.0-beta.1 <3.1.0,300.0
1085,58739169,Dub,derelict-gl3,289,2.0.0-beta.4,10388382,derelict-util,Dub,runtime,False,>=3.0.0-beta.1 <3.1.0,300.0
1086,68056130,Dub,derelict-gl3,289,2.0.0-beta.5,11519838,derelict-util,Dub,runtime,False,>=3.0.0-beta.1 <3.1.0,300.0
1087,9572,Dub,derelict-glfw3,290,1.0.0,431,derelict-util,Dub,runtime,False,>=1.0.0,300.0
1088,9573,Dub,derelict-glfw3,290,1.0.1,432,derelict-util,Dub,runtime,False,>=1.0.2,300.0
1089,9574,Dub,derelict-glfw3,290,1.0.2,433,derelict-util,Dub,runtime,False,>=1.0.2,300.0
1090,9566,Dub,derelict-glfw3,290,1.1.0,423259,derelict-util,Dub,runtime,False,>=1.0.2,300.0
1091,14008402,Dub,derelict-glfw3,290,1.1.1,4628434,derelict-util,Dub,runtime,False,>=1.0.2,300.0
1092,9577,Dub,derelict-il,291,1.0.0,436,derelict-util,Dub,runtime,False,>=1.0.2,300.0
1093,27496813,Dub,derelict-il,291,1.0.1,7000349,derelict-util,Dub,runtime,False,~>2.0.6,300.0
1094,37579775,Dub,derelict-il,291,2.0.0-alpha.1,8054986,derelict-util,Dub,runtime,False,>=3.0.0-alpha.1 <3.1.0,300.0
1095,40852014,Dub,derelict-il,291,2.0.0-alpha.2,8409217,derelict-util,Dub,runtime,False,>=3.0.0-alpha.2 <3.1.0,300.0
1096,51383792,Dub,derelict-il,291,2.0.0-beta.1,9615032,derelict-util,Dub,runtime,False,>=3.0.0-beta.1 <3.1.0,300.0
1097,65939639,Dub,derelict-il,291,2.0.0-beta.2,11251106,derelict-util,Dub,runtime,False,>=3.0.0-beta.1 <3.1.0,300.0
1098,9580,Dub,derelict-lua,292,1.2.0,439,derelict-util,Dub,runtime,False,>=1.0.3,300.0
1099,9581,Dub,derelict-lua,292,1.2.1,440,derelict-util,Dub,runtime,False,>=1.0.3,300.0
1100,8735377,Dub,derelict-lua,292,1.2.2,3384221,derelict-util,Dub,runtime,False,>=1.0.3,300.0
1101,15040997,Dub,derelict-lua,292,1.2.3,5003609,derelict-util,Dub,runtime,False,>=2.0.4 <2.1.0,300.0
1102,45922356,Dub,derelict-lua,292,1.2.4,9179502,derelict-util,Dub,runtime,False,~>2.0.4,300.0
1103,15040996,Dub,derelict-lua,292,1.3.0,5003610,derelict-util,Dub,runtime,False,>=2.0.4 <2.1.0,300.0
1104,45922360,Dub,derelict-lua,292,1.3.1,9179504,derelict-util,Dub,runtime,False,~>2.0.4,300.0
1105,40776512,Dub,derelict-lua,292,2.0.0-alpha.1,8402748,derelict-util,Dub,runtime,False,>=3.0.0-alpha.2 <3.1.0,300.0
1106,45922363,Dub,derelict-lua,292,2.0.0-alpha.2,9179508,derelict-util,Dub,runtime,False,>=3.0.0-alpha.2 <3.1.0,300.0
1107,51383793,Dub,derelict-lua,292,2.0.0-beta.1,9615035,derelict-util,Dub,runtime,False,>=3.0.0-beta.1 <3.1.0,300.0
1108,57739456,Dub,derelict-lua,292,2.0.0-beta.2,10253698,derelict-util,Dub,runtime,False,>=3.0.0-beta.1 <3.1.0,300.0
1109,9586,Dub,derelict-ode,293,0.1.0,445,derelict-util,Dub,runtime,False,>=1.0.0,300.0
1110,9587,Dub,derelict-ode,293,0.1.1,446,derelict-util,Dub,runtime,False,>=1.0.0,300.0
1111,9588,Dub,derelict-ode,293,1.0.0,447,derelict-util,Dub,runtime,False,>=1.0.0,300.0
1112,9589,Dub,derelict-ode,293,1.0.1,448,derelict-util,Dub,runtime,False,>=1.0.0,300.0
1113,9590,Dub,derelict-ode,293,1.1.0,449,derelict-util,Dub,runtime,False,>=1.0.0,300.0
1114,9591,Dub,derelict-ode,293,1.1.1,450,derelict-util,Dub,runtime,False,>=1.0.0,300.0
1115,8422663,Dub,derelict-ode,293,1.1.2,3328428,derelict-util,Dub,runtime,False,>=1.0.0,300.0
1116,15474323,Dub,derelict-ode,293,2.0.0,5063472,derelict-util,Dub,runtime,False,>=1.0.0,300.0
1117,52800027,Dub,derelict-ode,293,2.0.1,9756932,derelict-util,Dub,runtime,False,~>2.0.6,300.0
1118,52800031,Dub,derelict-ode,293,3.0.0-beta.1,9756935,derelict-util,Dub,runtime,False,>=3.0.0-beta.1 <3.1.0,300.0
1119,9596,Dub,derelict-ogg,294,1.0.0,453,derelict-util,Dub,runtime,False,>=1.0.0,300.0
1120,9597,Dub,derelict-ogg,294,1.0.1,454,derelict-util,Dub,runtime,False,>=1.0.3,300.0
1121,27496810,Dub,derelict-ogg,294,1.0.2,7000347,derelict-util,Dub,runtime,False,~>2.0.6,300.0
1122,43407971,Dub,derelict-ogg,294,1.0.3,8796304,derelict-util,Dub,runtime,False,~>2.0.6,300.0
1123,43407974,Dub,derelict-ogg,294,2.0.0-alpha.1,8796307,derelict-util,Dub,runtime,False,>=3.0.0-alpha.2 <3.1.0,300.0
1124,51383796,Dub,derelict-ogg,294,2.0.0-beta.1,9615038,derelict-util,Dub,runtime,False,>=3.0.0-beta.1 <3.1.0,300.0
1125,9600,Dub,derelict-physfs,295,1.0.0,457,derelict-util,Dub,runtime,False,>=1.0.0,300.0
1126,18455301,Dub,derelict-physfs,295,1.0.1,5488052,derelict-util,Dub,runtime,False,>=2.0.6 <2.1.0,300.0
1127,18455302,Dub,derelict-physfs,295,2.0.0,5488053,derelict-util,Dub,runtime,False,>=2.0.6 <2.1.0,300.0
1128,9606,Dub,derelict-pq,296,1.0.0,460,derelict-util,Dub,runtime,False,>=1.0.0,300.0
1129,9601,Dub,derelict-pq,296,1.0.1,1703893,derelict-util,Dub,runtime,False,>=1.0.0,300.0
1130,14630362,Dub,derelict-pq,296,1.0.2,4725157,derelict-util,Dub,runtime,False,>=1.0.0,300.0
1131,14630361,Dub,derelict-pq,296,2.0.0,4725158,derelict-util,Dub,runtime,False,>=1.0.0,300.0
1132,14990846,Dub,derelict-pq,296,2.0.1,4910967,derelict-util,Dub,runtime,False,>=1.0.0,300.0
1133,17860852,Dub,derelict-pq,296,2.0.2,5410259,derelict-util,Dub,runtime,False,>=1.0.0,300.0
1134,27496815,Dub,derelict-pq,296,2.0.3,7000350,derelict-util,Dub,runtime,False,~>2.0.6,300.0
1135,27496817,Dub,derelict-pq,296,2.1.0,7000352,derelict-util,Dub,runtime,False,~>2.0.6,300.0
1136,27496818,Dub,derelict-pq,296,2.2.0,7000353,derelict-util,Dub,runtime,False,~>2.0.6,300.0
1137,14049038,Dub,derelict-sdl2,297,1.0.0,4634211,derelict-util,Dub,runtime,False,>=1.0.0,300.0
1138,14049022,Dub,derelict-sdl2,297,1.0.1,4634212,derelict-util,Dub,runtime,False,>=1.0.0,300.0
1139,14049059,Dub,derelict-sdl2,297,1.0.10,468,derelict-util,Dub,runtime,False,>=1.0.2,300.0
1140,14049063,Dub,derelict-sdl2,297,1.0.11,469,derelict-util,Dub,runtime,False,>=1.0.2,300.0
1141,14049065,Dub,derelict-sdl2,297,1.0.12,470,derelict-util,Dub,runtime,False,>=1.0.2,300.0
1142,14049066,Dub,derelict-sdl2,297,1.0.13,471,derelict-util,Dub,runtime,False,>=1.0.2,300.0
1143,14049122,Dub,derelict-sdl2,297,1.0.14,21934,derelict-util,Dub,runtime,False,>=1.0.2,300.0
1144,14048980,Dub,derelict-sdl2,297,1.0.15,4634219,derelict-util,Dub,runtime,False,>=1.0.2,300.0
1145,14048976,Dub,derelict-sdl2,297,1.0.16,4634220,derelict-util,Dub,runtime,False,>=1.0.2,300.0
1146,14048972,Dub,derelict-sdl2,297,1.0.17,4634221,derelict-util,Dub,runtime,False,>=1.0.2,300.0
1147,14048971,Dub,derelict-sdl2,297,1.0.18,4634222,derelict-util,Dub,runtime,False,>=1.0.2,300.0
1148,14048969,Dub,derelict-sdl2,297,1.0.19,4634223,derelict-util,Dub,runtime,False,>=1.0.2,300.0
1149,14049014,Dub,derelict-sdl2,297,1.0.2,4634213,derelict-util,Dub,runtime,False,>=1.0.0,300.0
1150,14049010,Dub,derelict-sdl2,297,1.0.3,4634214,derelict-util,Dub,runtime,False,>=1.0.0,300.0
1151,14049002,Dub,derelict-sdl2,297,1.0.4,4634215,derelict-util,Dub,runtime,False,>=1.0.0,300.0
1152,14048994,Dub,derelict-sdl2,297,1.0.5,4634216,derelict-util,Dub,runtime,False,>=1.0.2,300.0
1153,14048986,Dub,derelict-sdl2,297,1.0.6,4634217,derelict-util,Dub,runtime,False,>=1.0.2,300.0
1154,14048984,Dub,derelict-sdl2,297,1.0.7,4634218,derelict-util,Dub,runtime,False,>=1.0.2,300.0
1155,14049055,Dub,derelict-sdl2,297,1.0.8,466,derelict-util,Dub,runtime,False,>=1.0.2,300.0
1156,14049057,Dub,derelict-sdl2,297,1.0.9,467,derelict-util,Dub,runtime,False,>=1.0.2,300.0
1157,9632,Dub,derelict-sdl2,297,1.1.0,472,derelict-util,Dub,runtime,False,>=1.0.0,300.0
1158,9633,Dub,derelict-sdl2,297,1.1.1,473,derelict-util,Dub,runtime,False,>=1.0.0,300.0
1159,9642,Dub,derelict-sdl2,297,1.1.10,482,derelict-util,Dub,runtime,False,>=1.0.2,300.0
1160,9643,Dub,derelict-sdl2,297,1.1.11,483,derelict-util,Dub,runtime,False,>=1.0.2,300.0
1161,9621,Dub,derelict-sdl2,297,1.1.12,21935,derelict-util,Dub,runtime,False,>=1.0.2,300.0
1162,9613,Dub,derelict-sdl2,297,1.1.13,2190204,derelict-util,Dub,runtime,False,>=1.0.2,300.0
1163,4302254,Dub,derelict-sdl2,297,1.1.14,2718822,derelict-util,Dub,runtime,False,>=1.0.2,300.0
1164,5364226,Dub,derelict-sdl2,297,1.1.15,2751227,derelict-util,Dub,runtime,False,>=1.0.2,300.0
1165,6100893,Dub,derelict-sdl2,297,1.1.16,2947197,derelict-util,Dub,runtime,False,>=1.0.2,300.0
1166,9344943,Dub,derelict-sdl2,297,1.1.17,3496858,derelict-util,Dub,runtime,False,>=1.0.2,300.0
1167,9634,Dub,derelict-sdl2,297,1.1.2,474,derelict-util,Dub,runtime,False,>=1.0.0,300.0
1168,9635,Dub,derelict-sdl2,297,1.1.3,475,derelict-util,Dub,runtime,False,>=1.0.2,300.0
1169,9636,Dub,derelict-sdl2,297,1.1.4,476,derelict-util,Dub,runtime,False,>=1.0.2,300.0
1170,9637,Dub,derelict-sdl2,297,1.1.5,477,derelict-util,Dub,runtime,False,>=1.0.2,300.0
1171,9638,Dub,derelict-sdl2,297,1.1.6,478,derelict-util,Dub,runtime,False,>=1.0.2,300.0
1172,9639,Dub,derelict-sdl2,297,1.1.7,479,derelict-util,Dub,runtime,False,>=1.0.2,300.0
1173,9640,Dub,derelict-sdl2,297,1.1.8,480,derelict-util,Dub,runtime,False,>=1.0.2,300.0
1174,9641,Dub,derelict-sdl2,297,1.1.9,481,derelict-util,Dub,runtime,False,>=1.0.2,300.0
1175,9644,Dub,derelict-sdl2,297,1.2.0,484,derelict-util,Dub,runtime,False,>=1.0.1,300.0
1176,9645,Dub,derelict-sdl2,297,1.2.1,485,derelict-util,Dub,runtime,False,>=1.0.1,300.0
1177,9654,Dub,derelict-sdl2,297,1.2.10,494,derelict-util,Dub,runtime,False,>=1.0.2,300.0
1178,9620,Dub,derelict-sdl2,297,1.2.11,21940,derelict-util,Dub,runtime,False,>=1.0.2,300.0
1179,9612,Dub,derelict-sdl2,297,1.2.12,2190205,derelict-util,Dub,runtime,False,>=1.0.2,300.0
1180,4302253,Dub,derelict-sdl2,297,1.2.13,2718823,derelict-util,Dub,runtime,False,>=1.0.2,300.0
1181,5364225,Dub,derelict-sdl2,297,1.2.14,2751228,derelict-util,Dub,runtime,False,>=1.0.2,300.0
1182,6100892,Dub,derelict-sdl2,297,1.2.15,2947198,derelict-util,Dub,runtime,False,>=1.0.2,300.0
1183,9344942,Dub,derelict-sdl2,297,1.2.16,3496859,derelict-util,Dub,runtime,False,>=1.0.2,300.0
1184,9646,Dub,derelict-sdl2,297,1.2.2,486,derelict-util,Dub,runtime,False,>=1.0.2,300.0
1185,9647,Dub,derelict-sdl2,297,1.2.3,487,derelict-util,Dub,runtime,False,>=1.0.2,300.0
1186,9648,Dub,derelict-sdl2,297,1.2.4,488,derelict-util,Dub,runtime,False,>=1.0.2,300.0
1187,9649,Dub,derelict-sdl2,297,1.2.5,489,derelict-util,Dub,runtime,False,>=1.0.2,300.0
1188,9650,Dub,derelict-sdl2,297,1.2.6,490,derelict-util,Dub,runtime,False,>=1.0.2,300.0
1189,9651,Dub,derelict-sdl2,297,1.2.7,491,derelict-util,Dub,runtime,False,>=1.0.2,300.0
1190,9652,Dub,derelict-sdl2,297,1.2.8,492,derelict-util,Dub,runtime,False,>=1.0.2,300.0
1191,9653,Dub,derelict-sdl2,297,1.2.9,493,derelict-util,Dub,runtime,False,>=1.0.2,300.0
1192,9655,Dub,derelict-sdl2,297,1.9.0,495,derelict-util,Dub,runtime,False,>=1.9.0,300.0
1193,9619,Dub,derelict-sdl2,297,1.9.1,21941,derelict-util,Dub,runtime,False,>=1.9.0,300.0
1194,9611,Dub,derelict-sdl2,297,1.9.2,2190206,derelict-util,Dub,runtime,False,>=1.9.0,300.0
1195,4302252,Dub,derelict-sdl2,297,1.9.3,2718824,derelict-util,Dub,runtime,False,>=1.9.0,300.0
1196,5364224,Dub,derelict-sdl2,297,1.9.4,2751229,derelict-util,Dub,runtime,False,>=1.9.0,300.0
1197,6100891,Dub,derelict-sdl2,297,1.9.5,2947199,derelict-util,Dub,runtime,False,>=1.9.0,300.0
1198,8557883,Dub,derelict-sdl2,297,1.9.6,3353180,derelict-util,Dub,runtime,False,~>2.0.0,300.0
1199,9344941,Dub,derelict-sdl2,297,1.9.7,3496860,derelict-util,Dub,runtime,False,>=2.0.0 <2.1.0,300.0
1200,14345805,Dub,derelict-sdl2,297,2.0.0,4677698,derelict-util,Dub,runtime,False,>=2.0.4 <2.1.0,300.0
1201,25211729,Dub,derelict-sdl2,297,2.0.1,6710374,derelict-util,Dub,runtime,False,~>2.0.4,300.0
1202,26208998,Dub,derelict-sdl2,297,2.0.2,6831516,derelict-util,Dub,runtime,False,~>2.0.4,300.0
1203,28225685,Dub,derelict-sdl2,297,2.1.0,7087356,derelict-util,Dub,runtime,False,~>2.0.4,300.0
1204,40587586,Dub,derelict-sdl2,297,2.1.1,8385102,derelict-util,Dub,runtime,False,~>2.0.4,300.0
1205,42064301,Dub,derelict-sdl2,297,2.1.2,8531179,derelict-util,Dub,runtime,False,~>2.0.4,300.0
1206,42425280,Dub,derelict-sdl2,297,2.1.3,8575279,derelict-util,Dub,runtime,False,~>2.0.4,300.0
1207,48752736,Dub,derelict-sdl2,297,2.1.4,9333936,derelict-util,Dub,runtime,False,~>2.0.4,300.0
1208,28796095,Dub,derelict-sdl2,297,3.0.0-alpha.1,7315156,derelict-util,Dub,runtime,False,3.0.0-alpha.1,300.0
1209,34588613,Dub,derelict-sdl2,297,3.0.0-alpha.2,7707925,derelict-util,Dub,runtime,False,3.0.0-alpha.1,300.0
1210,40587587,Dub,derelict-sdl2,297,3.0.0-alpha.3,8385104,derelict-util,Dub,runtime,False,3.0.0-alpha.2,300.0
1211,42064309,Dub,derelict-sdl2,297,3.0.0-alpha.4,8531180,derelict-util,Dub,runtime,False,3.0.0-alpha.2,300.0
1212,46251599,Dub,derelict-sdl2,297,3.0.0-alpha.5,9198941,derelict-util,Dub,runtime,False,3.0.0-alpha.2,300.0
1213,48752738,Dub,derelict-sdl2,297,3.0.0-alpha.6,9333937,derelict-util,Dub,runtime,False,3.0.0-alpha.2,300.0
1214,51383795,Dub,derelict-sdl2,297,3.0.0-beta.1,9615037,derelict-util,Dub,runtime,False,3.0.0-beta.1,300.0
1215,51835039,Dub,derelict-sdl2,297,3.0.0-beta.2,9660830,derelict-util,Dub,runtime,False,>=3.0.0-beta.1 <3.1.0,300.0
1216,57739457,Dub,derelict-sdl2,297,3.0.0-beta.3,10253699,derelict-util,Dub,runtime,False,>=3.0.0-beta.1 <3.1.0,300.0
1217,57808081,Dub,derelict-sdl2,297,3.0.0-beta.4,10262214,derelict-util,Dub,runtime,False,>=3.0.0-beta.1 <3.1.0,300.0
1218,61281813,Dub,derelict-sdl2,297,3.0.0-beta.5,10653388,derelict-util,Dub,runtime,False,>=3.0.0-beta.1 <3.1.0,300.0
1219,61285199,Dub,derelict-sdl2,297,3.0.0-beta.6,10654498,derelict-util,Dub,runtime,False,>=3.0.0-beta.1 <3.1.0,300.0
1220,61285200,Dub,derelict-sdl2,297,3.0.0-beta.7,10654500,derelict-util,Dub,runtime,False,>=3.0.0-beta.1 <3.1.0,300.0
1221,61285201,Dub,derelict-sdl2,297,3.1.0-alpha.1,10654501,derelict-util,Dub,runtime,False,>=3.0.0-beta.1 <3.1.0,300.0
1222,61323685,Dub,derelict-sdl2,297,3.1.0-alpha.2,10662933,derelict-util,Dub,runtime,False,>=3.0.0-beta.1 <3.1.0,300.0
1223,68647296,Dub,derelict-sdl2,297,3.1.0-alpha.3,11576551,derelict-util,Dub,runtime,False,>=3.0.0-beta.1 <3.1.0,300.0
1224,9662,Dub,derelict-sfml2,298,1.0.0,499,derelict-util,Dub,runtime,False,>=1.0.2,300.0
1225,9663,Dub,derelict-sfml2,298,1.1.0,500,derelict-util,Dub,runtime,False,>=1.0.2,300.0
1226,9550026,Dub,derelict-sfml2,298,1.2.0,3530862,derelict-util,Dub,runtime,False,>=1.0.2,300.0
1227,9730272,Dub,derelict-sfml2,298,1.2.1,3765131,derelict-util,Dub,runtime,False,>=1.0.2,300.0
1228,7391226,Dub,derelict-sfml2,298,2.0.0,3134550,derelict-util,Dub,runtime,False,>=2.0.0,300.0
1229,8137069,Dub,derelict-sfml2,298,2.0.1,3276477,derelict-util,Dub,runtime,False,>=2.0.0,300.0
1230,8137068,Dub,derelict-sfml2,298,2.0.2,3276478,derelict-util,Dub,runtime,False,>=2.0.0,300.0
1231,8319557,Dub,derelict-sfml2,298,2.0.3,3309277,derelict-util,Dub,runtime,False,>=2.0.0,300.0
1232,8736034,Dub,derelict-sfml2,298,2.0.4,3384369,derelict-util,Dub,runtime,False,~>2.0.0,300.0
1233,9550025,Dub,derelict-sfml2,298,2.0.5,3530863,derelict-util,Dub,runtime,False,>=2.0.0 <2.1.0,300.0
1234,9550024,Dub,derelict-sfml2,298,3.0.0,3530864,derelict-util,Dub,runtime,False,>=2.0.0 <2.1.0,300.0
1235,9730271,Dub,derelict-sfml2,298,3.0.1,3765132,derelict-util,Dub,runtime,False,>=2.0.0 <2.1.0,300.0
1236,15168514,Dub,derelict-sfml2,298,3.0.2,5020776,derelict-util,Dub,runtime,False,>=2.0.0 <2.1.0,300.0
1237,52800024,Dub,derelict-sfml2,298,4.0.0-beta.1,9756930,derelict-util,Dub,runtime,False,>=3.0.0-beta.1 <3.1.0,300.0
1238,68056131,Dub,derelict-sfml2,298,4.0.0-beta.2,11519839,derelict-util,Dub,runtime,False,>=3.0.0-beta.1 <3.1.0,300.0
1239,9672,Dub,derelict-theora,299,1.0.0,503,derelict-ogg,Dub,runtime,False,~>1.0.0,294.0
1240,9673,Dub,derelict-theora,299,1.0.0,503,derelict-util,Dub,runtime,False,>=1.0.0,300.0
1241,9674,Dub,derelict-theora,299,1.0.1,504,derelict-ogg,Dub,runtime,False,~>1.0.1,294.0
1242,9675,Dub,derelict-theora,299,1.0.1,504,derelict-util,Dub,runtime,False,>=1.0.3,300.0
1243,27496811,Dub,derelict-theora,299,1.0.2,7000348,derelict-ogg,Dub,runtime,False,~>1.0.2,294.0
1244,27496812,Dub,derelict-theora,299,1.0.2,7000348,derelict-util,Dub,runtime,False,~>2.0.6,300.0
1245,44687194,Dub,derelict-theora,299,2.0.0-alpha.1,8944746,derelict-util,Dub,runtime,False,>=3.0.0-alpha.2 <3.1.0,300.0
